,id,Cod,Plan,Accion,Actividad,Tipo,Parada,Relevancia,Especialidad,D,S,2S,M,MC,2M,T,SE,8M,A,1.5A,2A,3A,4A,5A,6A,8A,10A,1000,1300,1800,6000,22500,40000,55000,55000C,Verificacion,Trabajo,Observaciones,,False
2729,978,GGM- A33,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Verificar el estado de ductos de escape,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2730,979,GGM- A34,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,"Verificar tornillería, limpieza general del sistema de escapes",Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2731,980,GGM- A35,GRUPO GENERADOR MOTRIZ (LBD),REEQUIPAR,Limpieza del filtro de aire (segun manuales),Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite generadores,,,
2732,981,GGM- A36,GRUPO GENERADOR MOTRIZ (LBD),REEQUIPAR,Cambio de filtro de aire,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
2733,982,GGM- A37,GRUPO GENERADOR MOTRIZ (LBD),PROBAR,Accionamiento o arranque automatico (solo fase 2),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2734,983,GGM- A38,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Estado de la bateria,Actividad,TRUE,BAJA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2735,984,GGM- A39,GRUPO GENERADOR MOTRIZ (LBD),MEDIR,Tension de la bateria con cargador conectado,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2736,985,GGM- A40,GRUPO GENERADOR MOTRIZ (LBD),MEDIR,Tension de la bateria sin cargador conectado,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2737,986,GGM- A41,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Funcionamiento correcto del cargador de baterias,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2738,987,GGM- A42,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Estado de protecciones electricas,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2739,988,GGM- A43,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Estado del cableado y conexiones electricas,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2740,989,GGM- A44,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Verificar la no existencia de sulfatos en las conexiones de la batería y estado de los bornes.,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2741,990,GGM- A45,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,"Verificar el nivel de líquido de bateria, en caso de aumenta líquido medir la densidad. (solo baterias de acido)",Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
2742,991,GGM- A46,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Verificar la conexion de la puesta a tierra del grupo generador,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2743,992,GGM- A47,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Condición de las cámaras de inspección de puesta a tierra (solo fase 2),Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2744,993,GGM- A48,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Estado de los electrodos de puesta a tierra (solo fase 2),Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2745,994,GGM- A49,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,"Estado del perno de sujeción o soldadura exotérmica (ver si se encuentra oxidado, sulfatado, fracturado, etc.) de puesta a tierra (solo fase 2)",Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2746,995,GGM- A50,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,"Estado de los conductores de puesta a tierra (ver si se encuentra oxidado, sulfatado, deshilachado, desconectado, falso contacto, etc.) de puesta a tierra (solo fase 2)",Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2747,996,GGM- A51,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Correcta conexión de los conductores en la caja de conexiones. de puesta a tierra (solo fase 2),Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2748,997,GGM- A52,GRUPO GENERADOR MOTRIZ (LBD),MEDIR,Resistencia de puesta a tierra de puesta a tierra (solo fase 2),Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2749,998,GGM- A53,GRUPO GENERADOR MOTRIZ (LBD),AJUSTAR,Apriete de la tonrilleria de grupo generador,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2750,999,GGM- A54,GRUPO GENERADOR MOTRIZ (LBD),VERIFICAR,Estado del panel de control y componentes electricos,Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2751,1000,GGM- A55,GRUPO GENERADOR MOTRIZ (LBD),ANOTAR,Anotar datos de la pila de fallas relevantes o anormales,Actividad,FALSE,BAJA,ELECTRONICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2752,1001,GGM- A56,GRUPO GENERADOR MOTRIZ (LBD),ANOTAR,Temperatura del motor en funcionamiento (con carga),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2753,127,GRI,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),,,Plan,,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
2754,1002,GRI- A01,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Verificar que no existan fugas en los alrededores del generador,Actividad,FALSE,MEDIA,OPERATIVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
2755,1003,GRI- A02,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),PROBAR,"Accionar el generador sin carga para comprobar su funciomamiento (durante 10 minutos, antes del enfriamiento)",Actividad,FALSE,MEDIA,OPERATIVA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2756,1004,GRI- A03,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,"Accionar el generador sin carga para comprobar su funciomamiento (prueba de mantenimiento) (durante 10 minutos, antes del enfriamiento)",Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2757,1005,GRI- A04,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),LIMPIAR,Limpieza general del motor y generador ,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2758,1006,GRI- A05,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),PROBAR,Verificar estado y tension de las correas del motor,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Verificacion Correas,,,
2759,1007,GRI- A06,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),REVISAR,Regular holgura de válvulas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
2760,1008,GRI- A07,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),LIMPIAR,Respiradero de tapa de balancines,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
2761,1009,GRI- A08,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),MEDIR,Realizar la prueba de funcionamiento del generador con carga durante almenos 2 horas,Actividad,TRUE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
2762,1010,GRI- A09,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),ANOTAR,Tomar medida de la temperatura del motor en la prueba con carga (maxima alcanzada),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
2763,1011,GRI- A10,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),MEDIR,"Medir tension, corriente y frecuencia del generador con carga",Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
2764,1012,GRI- A11,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),MEDIR,"Medir tension, corriente y frecuencia del generador sin carga",Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
2765,1013,GRI- A12,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),MEDIR,Medir la resistencia de aislacion del generador ,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
2766,1014,GRI- A13,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Verificar el nivel de aceite del motor,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2767,1015,GRI- A14,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Fugas de aceite durante el funcionamiento,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2768,1016,GRI- A15,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,El no deterioro ni fugas en los filtros de aceite,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2769,1017,GRI- A16,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),MONITORIZAR,Tomar muestra de aceite del motor,Actividad,TRUE,ALTA,BASADA EN CONDICION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Toma muestra aceites,,,
2770,1018,GRI- A17,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),REEQUIPAR,Cambio de aceite del motor,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite generadores,,,
2771,1019,GRI- A18,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),REEQUIPAR,Cambio de filtros de aceite,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite generadores,,,
2772,1020,GRI- A19,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),ANOTAR,Nivel de combustible,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2773,1021,GRI- A20,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,El no deterioro ni fugas en los filtros de combustible,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2774,1022,GRI- A21,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,El estado del separador agua de combustible,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2775,1023,GRI- A22,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Verificar estado de mangueras y abrazaderas,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2776,1024,GRI- A23,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),REEQUIPAR,Cambio de filtros de combustible y separador de agua de combustible,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
2777,1025,GRI- A24,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),REEQUIPAR,Drenar sedimento de tanque de combustible,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dreanado sedimentos generadores,,,
2778,1026,GRI- A25,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Verificar la cantidad correcta de refirgerante ,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
2779,1027,GRI- A26,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Verificar estado de mangueras y abrazaderas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2780,1028,GRI- A27,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Fugas  de refrigerante durante el funcionamiento,Actividad,FALSE,ALTA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2781,1029,GRI- A28,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Estado del ventilador radiador,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
2782,1030,GRI- A29,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),REEQUIPAR,Cambio de refrigerante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
2783,1031,GRI- A30,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),LIMPIAR,Limpeza externa del radiador,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
2784,1032,GRI- A31,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Indicador de saturacion de filtro de aire (si aplica),Actividad,FALSE,MEDIA,MECANICO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
2785,1033,GRI- A32,GRUPO GENERADOR RETORNO INTERMEDIA (LBD),VERIFICAR,Verificar el estado de ductos de escape,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
